Ch1 Amplitude,Ch2 Amplitude,Cluster
2321.203,1057.317,3
2321.25024,1088.79419,3
2321.281,1093.31274,3
2321.3667,1051.14758,3
2321.458,1077.807,3
2321.57568,1078.76184,3
2321.58374,1128.34338,3
2321.587,1107.06213,3
2321.62866,1088.67773,3
2321.71948,1082.60352,3
2321.90063,1140.89087,3
2322.18286,1128.96875,3
2322.21655,1139.32507,3
2322.26416,1155.50757,3
2322.30029,1013.06775,3
2322.54028,1014.85583,3
2322.64087,1109.02222,3
2322.725,1159.79089,3
2322.78369,1030.917,3
2322.865,1078.62744,3
2322.9397,1076.62427,3
2322.945,1089.138,3
2323.05859,971.5073,3
2323.31,1163.81555,3
2323.35278,1063.47107,3
2323.43018,1095.4353,3
2323.55444,1076.012,3
2323.99438,991.028564,3
2324.21069,1115.94971,3
2324.30469,1053.43982,3
2324.42529,1090.89844,3
2324.47632,1026.09692,3
2324.503,996.4162,3
2324.58472,1086.108,3
2324.59277,1087.5918,3
2324.70435,1143.09644,3
2324.8667,1117.78381,3
2324.90356,1186.31628,3
2324.9292,1097.19482,3
2325.01538,1055.68494,3
2325.11621,1051.46936,3
2325.542,1136.6936,3
2325.59741,1058.74915,3
2325.635,1053.42358,3
2325.66016,1096.795,3
2325.71387,1047.58911,3
2325.76367,1070.931,3
2325.89087,960.9008,3
2325.91821,1140.738,3
2325.935,1190.9375,3
2325.95337,1065.24731,3
2326.04468,1015.06335,3
2326.13818,1052.85083,3
2326.13867,1182.17139,3
2326.327,1063.74133,3
2326.43066,1003.5246,3
2326.49146,1118.00171,3
2326.80273,1045.921,3
2326.82422,1136.21521,3
2326.925,995.687561,3
2326.92773,1047.14709,3
2327.09766,997.495056,3
2327.14063,1005.25031,3
2327.14233,1119.44434,3
2327.195,1063.03064,3
2327.29858,1133.71338,3
2327.41968,1054.696,3
2327.43262,1059.474,3
2327.58057,995.686,3
2327.583,1035.77881,3
2327.59546,997.5869,3
2327.756,1166.80286,3
2327.83179,1129.21289,3
2327.98,1056.29846,3
2327.98584,1106.57483,3
2328.069,1113.28711,3
2328.07935,1106.11279,3
2328.3042,1069.04053,3
2328.3855,1001.21082,3
2328.39746,1069.5072,3
2328.43628,1077.45789,3
2328.45166,1131.38452,3
2328.46558,1159.04614,3
2328.48438,1031.86426,3
2328.50952,1069.00781,3
2328.64331,1093.61157,3
2328.65576,1071.73035,3
2328.68677,951.286,3
2328.74951,1129.58826,3
2328.889,1036.42249,3
2329.021,1069.59338,3
2329.11865,982.6304,3
2329.18872,1119.61816,3
2329.27612,1094.91626,3
2329.28418,1100.09753,3
2329.37036,994.8619,3
2329.54321,985.140564,3
2329.55884,1189.82727,3
2329.56152,1044.30859,3
2329.842,1170.79883,3
2329.983,996.1263,3
2329.994,1161.78149,3
2330.06152,1025.70166,3
2330.09766,1132.52039,3
2330.205,1006.48663,3
2330.51514,1030.13647,3
2330.52661,1059.41,3
2330.57617,1053.229,3
2330.62964,1040.83594,3
2330.66479,1009.84961,3
2330.732,1119.24219,3
2330.77661,996.772034,3
2330.97925,978.9624,3
2331.12134,1090.92993,3
2331.19482,1048.85461,3
2331.26074,1093.69373,3
2331.29443,1111.15442,3
2331.33447,1051.96643,3
2331.40112,1027.81763,3
2331.45239,1104.62036,3
2331.65967,1022.50562,3
2331.67749,1075.45972,3
2331.758,1012.26709,3
2331.7644,1088.62976,3
2331.86377,1111.54749,3
2331.9126,1032.49841,3
2331.963,1050.511,3
2332.12646,1110.81226,3
2332.28369,1111.71448,3
2332.5083,1081.82886,3
2332.53638,1130.29468,3
2332.72974,1111.37781,3
2332.79126,1136.61389,3
2332.952,1128.04553,3
2333.14258,1101.38745,3
2333.15161,1075.929,3
2333.41333,1068.53735,3
2333.54688,994.0839,3
2333.5647,1024.51843,3
2333.61,1110.68372,3
2333.75464,1051.90308,3
2333.78784,1120.117,3
2333.99243,1099.36743,3
2334.02979,1149.59045,3
2334.218,1102.42932,3
2334.23633,1042.49463,3
2334.33057,1100.629,3
2334.426,1103.25537,3
2334.4314,1099.48755,3
2334.46387,1076.35291,3
2334.56445,1059.5155,3
2334.57715,1114.21252,3
2334.70776,1069.78088,3
2334.77612,1087.70471,3
2334.97,1026.14307,3
2335.23242,1088.81055,3
2335.32642,1013.55176,3
2335.32739,1089.614,3
2335.40283,1120.76648,3
2335.58545,1001.4715,3
2335.68164,1079.898,3
2335.79419,1023.49774,3
2335.98071,1078.31226,3
2336.03882,1005.43378,3
2336.21167,1054.75171,3
2336.28979,1150.19629,3
2336.32715,994.5389,3
2336.37769,1079.09265,3
2336.385,1089.22119,3
2336.4187,1053.37964,3
2336.6897,1084.165,3
2336.70557,1055.13916,3
2336.87183,1106.37817,3
2336.924,997.6378,3
2336.944,1078.266,3
2337.07153,1107.19141,3
2337.13037,1081.88367,3
2337.13135,1019.81787,3
2337.14258,1083.07275,3
2337.17773,1017.16284,3
2337.36035,1040.97717,3
2337.43823,1127.27527,3
2337.455,1084.51709,3
2337.51416,990.5736,3
2337.5188,1023.07806,3
2337.54663,1036.85352,3
2337.57349,1155.58032,3
2337.61426,1024.71838,3
2337.631,1116.47583,3
2337.636,1150.84729,3
2337.639,1053.57263,3
2337.75146,1123.15234,3
2337.924,1081.57007,3
2337.94116,1031.05872,3
2337.99463,1171.6897,3
2338.08521,1074.88416,3
2338.11426,1066.93726,3
2338.14941,1070.88989,3
2338.159,1105.268,3
2338.19,1095.026,3
2338.23828,1155.19678,3
2338.50049,1045.88416,3
2338.539,1098.168,3
2338.61133,1060.73523,3
2338.637,1142.53491,3
2338.75,1048.48425,3
2338.86719,1037.16187,3
2339.00757,1135.7832,3
2339.07227,1100.81348,3
2339.18457,1076.56641,3
2339.22681,1053.39282,3
2339.57861,1073.58813,3
2339.64453,1052.50146,3
2339.688,1092.91589,3
2339.69336,1092.535,3
2339.6958,1095.48218,3
2339.72876,1036.129,3
2339.82642,1024.73865,3
2339.831,1024.55054,3
2339.87134,1029.09,3
2339.88184,1019.22412,3
2339.98242,1123.32751,3
2340.14966,1114.969,3
2340.17065,1090.258,3
2340.20117,996.402,3
2340.2063,1078.36218,3
2340.226,1101.023,3
2340.36157,1144.82117,3
2340.38623,1001.97003,3
2340.51343,1028.94739,3
2340.54688,1033.32227,3
2340.62061,1103.53918,3
2340.66724,1057.81909,3
2340.66846,1077.88135,3
2340.78247,1082.42834,3
2340.944,1008.30048,3
2340.974,1015.79919,3
2340.98218,983.417053,3
2341.00146,1047.66138,3
2341.17944,1134.92456,3
2341.25024,982.7298,3
2341.25928,1021.94434,3
2341.31641,1016.92987,3
2341.35327,1093.1709,3
2341.36963,997.4191,3
2341.3833,974.058044,3
2341.39844,1079.94373,3
2341.455,994.0975,3
2341.543,1067.01563,3
2341.62622,1027.99841,3
2341.62842,1011.12323,3
2341.71021,1109.17212,3
2341.7417,1010.48724,3
2341.76636,1004.30511,3
2341.86816,1070.19116,3
2342.094,1124.161,3
2342.20752,1058.51392,3
2342.34155,1054.67163,3
2342.36768,1098.82227,3
2342.45361,1071.9823,3
2342.462,1046.24146,3
2342.58325,1090.10974,3
2342.626,1015.742,3
2342.64478,1062.34888,3
2342.66919,1104.98608,3
2342.71167,1064.44751,3
2342.72339,1052.4021,3
2342.771,1134.88245,3
2342.95337,1056.90137,3
2342.96045,934.791443,3
2343.02222,981.5114,3
2343.17773,1053.95459,3
2343.23853,1156.49268,3
2343.30176,1112.44934,3
2343.318,1114.90271,3
2343.33545,1053.56177,3
2343.46948,1017.66797,3
2343.47778,984.426331,3
2343.47827,1024.023,3
2343.48145,1053.077,3
2343.49243,1001.48682,3
2343.563,1033.69751,3
2343.568,1058.96069,3
2343.82983,1106.64209,3
2343.969,1082.79468,3
2343.98364,982.028931,3
2344.08325,1163.87573,3
2344.14282,1040.89,3
2344.14746,1104.17029,3
2344.14917,1159.19238,3
2344.27515,1088.4021,3
2344.34961,1070.248,3
2344.37646,1084.1366,3
2344.48535,999.8499,3
2344.50928,1011.61627,3
2344.5127,1036.93652,3
2344.54175,1074.6781,3
2344.57959,944.163269,3
2344.612,1061.57886,3
2344.71265,1056.7821,3
2344.72241,1089.7937,3
2344.72266,972.4952,3
2344.85767,1066.49426,3
2344.90283,1001.39288,3
2344.9248,1198.13708,3
2344.92969,1046.30652,3
2344.94019,1116.11292,3
2344.95654,948.4503,3
2345.03857,1076.30994,3
2345.071,1024.45264,3
2345.07324,1076.39563,3
2345.08887,960.5421,3
2345.11621,1046.53381,3
2345.18286,1133.53113,3
2345.25269,1094.673,3
2345.27686,1066.62854,3
2345.298,1114.85754,3
2345.375,1116.75562,3
2345.3877,1082.17407,3
2345.40454,1136.16479,3
2345.44531,1086.07837,3
2345.44849,980.3862,3
2345.60522,1030.05054,3
2345.6167,1038.01306,3
2345.65234,1022.65369,3
2345.779,1127.164,3
2345.83325,1056.91089,3
2345.86353,1047.58252,3
2345.86548,1067.2981,3
2346.007,999.349,3
2346.01929,1029.62415,3
2346.02661,1005.34326,3
2346.04175,1099.36658,3
2346.229,1043.30518,3
2346.25,1126.38269,3
2346.286,1130.861,3
2346.29468,1069.739,3
2346.32446,1131.96265,3
2346.34424,1025.277,3
2346.49585,1142.85693,3
2346.59229,1062.76489,3
2346.617,1114.73181,3
2346.709,994.888855,3
2346.738,992.9749,3
2346.739,1096.08313,3
2346.8584,985.7659,3
2346.89917,1067.38757,3
2346.95947,1110.134,3
2347.02783,1019.6012,3
2347.108,1129.70093,3
2347.27075,1090.20715,3
2347.34,1067.68176,3
2347.35645,1074.96179,3
2347.40112,1083.22046,3
2347.74072,1052.092,3
2347.76465,1084.23315,3
2347.76782,988.9408,3
2347.77051,1016.93658,3
2347.8623,981.072937,3
2347.869,1046.85278,3
2347.987,1126.47729,3
2348.038,1029.70532,3
2348.11719,1056.9624,3
2348.168,1075.57654,3
2348.30762,1074.86987,3
2348.32739,1067.43835,3
2348.37769,1089.63647,3
2348.39917,1094.58069,3
2348.477,1037.78577,3
2348.541,1111.471,3
2348.57056,1041.28467,3
2348.571,1085.76331,3
2348.5835,1023.40131,3
2348.64551,1089.2688,3
2348.78027,1101.08154,3
2348.8147,1116.61328,3
2348.82,1032.98438,3
2348.83765,1133.32031,3
2348.843,1014.46393,3
2348.85425,1071.59839,3
2348.94531,1046.08533,3
2349.051,1105.09985,3
2349.05322,1021.78937,3
2349.06885,1054.05347,3
2349.10767,1062.62708,3
2349.11646,1022.71594,3
2349.19653,1072.29407,3
2349.19873,980.4503,3
2349.30664,904.0935,3
2349.31641,1093.18323,3
2349.52344,1040.75586,3
2349.5835,1204.82275,3
2349.60083,1051.2384,3
2349.65942,1104.1908,3
2349.71265,1108.47876,3
2349.751,1086.2511,3
2349.78271,1072.25171,3
2349.89551,1025.085,3
2349.909,1093.81,3
2349.96655,1147.063,3
2350.02515,1109.01111,3
2350.03638,1039.04968,3
2350.11841,1079.7511,3
2350.16748,1036.26514,3
2350.31982,1033.7301,3
2350.33521,1021.13318,3
2350.33813,1077.26855,3
2350.43042,1116.79224,3
2350.51782,1032.0437,3
2350.54126,1064.28833,3
2350.58984,1058.94019,3
2350.639,1081.17627,3
2350.6853,963.8877,3
2350.70825,1055.49988,3
2350.73926,1011.09216,3
2350.8,1093.92017,3
2350.85034,1136.39026,3
2350.933,988.073242,3
2350.94214,1062.74829,3
2350.9624,1065.84827,3
2351.03882,1091.7467,3
2351.054,1079.37061,3
2351.14551,1058.73645,3
2351.20239,1002.46222,3
2351.27832,1038.09534,3
2351.2854,1119.78687,3
2351.312,1019.92096,3
2351.32422,1153.07556,3
2351.36743,1079.77429,3
2351.39014,967.054138,3
2351.4978,1040.42126,3
2351.57959,1039.04224,3
2351.58521,1102.31677,3
2351.59619,1096.95776,3
2351.60474,1135.29126,3
2351.62524,1079.67871,3
2351.691,1009.87329,3
2351.69775,1100.57837,3
2351.75879,1049.0509,3
2351.76685,1068.45776,3
2351.82178,1124.42334,3
2351.86035,1025.37439,3
2351.9292,1123.72925,3
2351.96069,1085.7793,3
2352.11768,1014.76141,3
2352.173,982.152649,3
2352.24365,1067.6178,3
2352.27783,1150.16162,3
2352.27832,1136.61646,3
2352.34058,1046.1134,3
2352.356,1063.93433,3
2352.39331,1125.97534,3
2352.424,1064.826,3
2352.45947,1114.70264,3
2352.544,1077.38159,3
2352.547,1084.38708,3
2352.56641,1047.42224,3
2352.57031,1123.09973,3
2352.574,995.391541,3
2352.57471,1002.18573,3
2352.75171,1058.901,3
2352.76,1067.58337,3
2352.88721,1080.971,3
2352.90063,1068.56531,3
2352.919,1068.42749,3
2352.91919,1073.83521,3
2352.97144,1013.86853,3
2352.984,1086.164,3
2353.04053,1168.68872,3
2353.13916,977.045044,3
2353.14038,1015.29565,3
2353.31567,1001.14465,3
2353.32617,1105.14856,3
2353.38062,980.938232,3
2353.41968,1123.39343,3
2353.46069,1056.945,3
2353.46118,1059.10181,3
2353.51318,1064.45654,3
2353.53662,933.0759,3
2353.59619,1072.33276,3
2353.7085,1053.83728,3
2353.71729,1098.339,3
2353.7334,1084.544,3
2353.884,1002.57922,3
2354.012,1116.40979,3
2354.044,1065.22412,3
2354.0625,1050.53271,3
2354.10181,1061.9917,3
2354.1272,1037.10217,3
2354.24,1093.67944,3
2354.37964,1104.37048,3
2354.389,1096.71643,3
2354.409,1116.48694,3
2354.54419,1017.95221,3
2354.75952,989.2742,3
2354.84619,1041.27429,3
2354.86,1062.76526,3
2354.86914,1027.38623,3
2354.89063,1095.56531,3
2354.92285,1036.93677,3
2354.94287,1135.417,3
2355.052,1062.68762,3
2355.08423,1119.00745,3
2355.08936,1066.68518,3
2355.12158,1066.58655,3
2355.16479,1016.09448,3
2355.17163,1025.93884,3
2355.24951,1098.821,3
2355.27075,1063.21021,3
2355.30859,1078.0271,3
2355.43921,1012.49731,3
2355.469,1053.54688,3
2355.48071,1075.07068,3
2355.50024,1040.91992,3
2355.55322,1073.51062,3
2355.63037,1048.737,3
2355.725,1079.34937,3
2355.77148,1074.97,3
2355.825,1084.51025,3
2355.82715,1079.754,3
2355.89063,1095.67224,3
2355.95728,1036.76086,3
2356.17261,1018.56873,3
2356.17285,1259.9646,3
2356.184,965.17865,3
2356.19556,1053.294,3
2356.20776,1038.91064,3
2356.22949,1038.23132,3
2356.23047,1059.93115,3
2356.28223,1043.95117,3
2356.39063,1054.17529,3
2356.396,1014.22675,3
2356.51831,1045.97461,3
2356.56274,1044.15491,3
2356.56543,1099.21326,3
2356.62378,1087.67749,3
2356.67676,1019.40173,3
2356.69336,1095.9198,3
2356.69556,1042.26111,3
2356.926,981.6035,3
2356.93359,995.9239,3
2356.96118,1124.03967,3
2356.98169,1063.961,3
2357.00269,1096.79932,3
2357.003,1064.753,3
2357.033,1056.77734,3
2357.04,1067.465,3
2357.04272,1059.97681,3
2357.08667,1106.05042,3
2357.08765,1015.79633,3
2357.09888,1116.23047,3
2357.19238,1158.34167,3
2357.44385,1124.88452,3
2357.45728,1037.558,3
2357.49683,1108.93958,3
2357.504,1073.79565,3
2357.554,1053.05615,3
2357.57324,1043.20862,3
2357.586,1038.86633,3
2357.60034,1107.246,3
2357.63184,1098.94971,3
2357.65869,1054.3772,3
2357.65942,1001.61987,3
2357.70264,1118.1554,3
2357.7063,1159.54126,3
2357.787,1052.38782,3
2357.82959,1070.21094,3
2357.833,1064.158,3
2357.8938,1041.267,3
2357.89844,1057.20959,3
2357.923,1076.02161,3
2357.9375,997.660767,3
2357.9502,1068.39441,3
2357.97534,1077.829,3
2357.97656,1038.71008,3
2358.0127,1079.49316,3
2358.017,1079.78,3
2358.022,1044.59692,3
2358.04028,1042.51013,3
2358.04077,1061.23108,3
2358.11133,1113.754,3
2358.11646,1023.78424,3
2358.11938,1062.10657,3
2358.21948,913.242554,3
2358.29419,1046.27185,3
2358.3147,1032.13208,3
2358.44556,969.1707,3
2358.48022,1117.6731,3
2358.519,1082.42847,3
2358.57031,1015.321,3
2358.57373,1103.94434,3
2358.62573,1047.46167,3
2358.626,1104.32629,3
2358.70313,1018.72992,3
2358.75586,1126.76843,3
2358.827,1092.94873,3
2358.83032,1128.498,3
2358.83472,1027.21057,3
2358.88013,1067.65308,3
2358.922,972.82,3
2358.98364,996.7259,3
2358.989,1028.97375,3
2359.173,1062.57117,3
2359.246,1119.94189,3
2359.264,1136.57178,3
2359.29028,1064.29175,3
2359.29224,1093.97375,3
2359.40137,1146.41772,3
2359.40454,1002.868,3
2359.425,1083.48157,3
2359.467,1027.13,3
2359.58032,1102.723,3
2359.59717,998.207458,3
2359.62061,997.960632,3
2359.62085,1051.38159,3
2359.655,1048.0813,3
2359.67334,1031.77271,3
2359.75244,1048.29785,3
2359.76343,1107.99561,3
2359.873,1126.99414,3
2359.906,1026.42285,3
2359.9502,1068.90466,3
2359.99341,1101.4447,3
2360.03662,1038.2594,3
